32844 32845 32846 32769 
32843 32844 32845 32769 
32844 32843 32844 32768 
32844 32844 32842 32767 
32843 32842 32843 32767 
32844 32845 32844 32768 
32847 32845 32846 32768 
32846 32846 32845 32771 
32844 32845 32846 32768 
32844 32844 32844 32768 
32843 32844 32844 32768 
32845 32845 32846 32769 
32844 32846 32846 32770 
32846 32844 32845 32770 
32843 32844 32845 32769 
32848 32849 32850 32773 
32849 32848 32848 32771 
32849 32848 32848 32769 
32847 32847 32849 32773 
32846 32848 32848 32770 
32846 32847 32846 32767 
32845 32845 32845 32769 
32845 32846 32844 32768 
32843 32846 32846 32768 
32842 32843 32842 32765 
44678 44674 44672 44645 
44649 44651 44650 44626 
44662 44662 44663 44639 
44682 44682 44682 44661 
44700 44701 44702 44684 
44717 44718 44719 44698 
44726 44727 44727 44711 
44732 44732 44732 44716 
44734 44733 44735 44721 
44734 44734 44733 44720 
44736 44735 44734 44723 
44733 44734 44735 44723 
44732 44734 44734 44720 
44734 44733 44732 44718 
44734 44733 44732 44720 
44736 44735 44735 44722 
44735 44735 44735 44721 
44735 44735 44736 44721 
44736 44736 44736 44722 
44734 44734 44735 44721 
44736 44735 44735 44722 
44737 44736 44737 44722 
44737 44736 44738 44725 
44736 44737 44739 44727 
44738 44737 44738 44726 
44740 44738 44739 44728 
44738 44739 44739 44729 
44740 44740 44739 44730 
44740 44741 44739 44730 
44739 44738 44740 44731 
44740 44742 44741 44730 
44740 44742 44740 44730 
44742 44742 44740 44729 
44741 44740 44741 44731 
44741 44741 44742 44732 
44741 44741 44740 44729 
44741 44740 44739 44729 
44738 44738 44739 44728 
44738 44738 44739 44727 
44737 44736 44738 44725 
44738 44738 44737 44728 
44739 44739 44739 44725 
44739 44740 44739 44727 
44737 44738 44737 44726 
44738 44737 44738 44728 
44736 44737 44736 44727 
44737 44737 44738 44724 
44736 44737 44736 44725 
44738 44736 44738 44723 
44735 44736 44736 44725 
44739 44738 44739 44726 
44740 44739 44738 44728 
44739 44740 44739 44729 
44739 44740 44741 44728 
44740 44741 44740 44729 
44739 44739 44739 44729 
44738 44740 44740 44727 
44739 44740 44738 44728 
44739 44739 44739 44727 
44737 44738 44739 44728 
44739 44740 44739 44726 
44741 44738 44740 44727 
44739 44741 44739 44727 
44739 44740 44741 44729 
44739 44740 44741 44729 
44740 44742 44741 44729 
44741 44740 44740 44728 
44740 44741 44741 44729 
44740 44739 44740 44729 
44738 44737 44737 44727 
44739 44738 44739 44729 
44738 44738 44739 44727 
44739 44739 44738 44729 
44740 44739 44739 44729 
44739 44740 44738 44728 
44740 44740 44740 44728 
44740 44740 44740 44730 
44739 44739 44741 44731 
44740 44740 44742 44728 
44740 44741 44739 44727 
44740 44739 44739 44728 
44739 44740 44740 44731 
44738 44739 44740 44727 
44738 44739 44737 44728 
44740 44741 44740 44729 
44740 44741 44740 44729 
44740 44740 44740 44729 
44741 44739 44740 44730 
44741 44740 44740 44729 
44738 44737 44737 44728 
44736 44735 44735 44725 
44735 44735 44734 44724 
44733 44734 44734 44723 
44736 44736 44736 44725 
44736 44737 44737 44726 
44737 44738 44739 44727 
44737 44739 44738 44726 
44738 44739 44737 44725 
44741 44739 44738 44729 
44739 44739 44738 44729 
32910 32917 32921 32925 
32925 32926 32925 32927 
32918 32916 32916 32882 
32901 32899 32897 32848 
32883 32882 32882 32819 
32868 32869 32867 32799 
32859 32859 32858 32787 
32852 32854 32854 32780 
32853 32851 32852 32777 
32852 32851 32850 32775 
32853 32854 32854 32777 
32855 32856 32855 32780 
32857 32857 32857 32782 
32857 32857 32858 32780 
32857 32856 32856 32781 
32858 32855 32855 32780 
32854 32854 32853 32778 
32854 32853 32855 32779 
32850 32853 32852 32777 
32851 32851 32851 32775 
32853 32852 32853 32778 
32851 32851 32851 32777 
32851 32849 32850 32773 
32847 32850 32848 32773 
32848 32846 32847 32770 
32847 32847 32846 32770 
32846 32844 32844 32770 
32843 32844 32843 32769 
32843 32842 32845 32767 
32841 32842 32841 32766 
32841 32842 32842 32764 
32840 32843 32841 32765 
32842 32843 32842 32764 
32841 32842 32842 32766 
32842 32842 32844 32767 
32842 32842 32843 32767 
32842 32844 32843 32767 
32843 32844 32843 32767 
32843 32842 32843 32768 
32842 32842 32843 32768 
32842 32844 32845 32767 
32846 32846 32844 32769 
32844 32845 32844 32768 
32846 32845 32847 32770 
32847 32846 32845 32769 
32847 32847 32846 32769 
32844 32846 32846 32769 
32845 32845 32846 32768 
32845 32845 32844 32767 
32842 32843 32842 32766 
32844 32844 32843 32768 
32843 32845 32843 32767 
32843 32842 32844 32767 
32841 32844 32842 32765 
32842 32844 32843 32766 
32845 32844 32844 32766 
32845 32845 32845 32770 
32845 32845 32846 32768 
32843 32845 32844 32767 
32841 32842 32843 32766 
32843 32842 32843 32768 
32843 32843 32843 32766 
32843 32843 32843 32766 
32841 32844 32843 32766 
32841 32841 32843 32767 
32840 32844 32842 32768 
32842 32842 32844 32766 
32843 32843 32841 32768 
32843 32842 32842 32765 
32842 32842 32842 32766 
32841 32844 32845 32766 
32843 32843 32843 32768 
32844 32844 32844 32766 
32843 32844 32843 32766 
32841 32841 32842 32766 
32841 32843 32843 32766 
32842 32844 32843 32765 
32843 32842 32842 32765 
32841 32842 32842 32767 
32839 32840 32842 32766 
32839 32842 32841 32766 
32841 32842 32841 32763 
32842 32841 32841 32767 
32841 32843 32844 32766 
32841 32843 32843 32765 
32841 32842 32842 32764 
32841 32841 32842 32766 
32839 32842 32841 32765 
32840 32841 32842 32765 
32840 32842 32841 32765 
32847 32847 32848 32771 
32847 32848 32848 32772 
32848 32847 32847 32770 
32845 32846 32844 32770 
32845 32844 32846 32768 
32844 32842 32842 32767 
32842 32843 32843 32768 
32843 32842 32842 32765 
32840 32842 32841 32765 
32841 32839 32841 32763 
44676 44672 44668 44645 
44647 44647 44650 44626 
44660 44660 44661 44640 
44680 44680 44680 44662 
44699 44699 44701 44683 
44713 44716 44715 44700 
44724 44724 44726 44710 
44729 44730 44730 44718 
44732 44732 44732 44720 
44732 44731 44730 44721 
44733 44732 44731 44721 
44733 44733 44732 44721 
44732 44732 44733 44722 
44731 44730 44730 44722 
44730 44730 44730 44719 
44729 44730 44730 44719 
44732 44729 44729 44719 
44731 44732 44730 44719 
44732 44731 44733 44721 
44730 44732 44733 44720 
44733 44734 44732 44721 
44734 44733 44732 44721 
44734 44733 44733 44723 
44735 44734 44736 44722 
44737 44739 44736 44726 
44739 44740 44741 44727 
44740 44740 44739 44727 
44739 44739 44740 44729 
44741 44740 44739 44728 
44739 44738 44738 44728 
44740 44740 44740 44728 
44739 44742 44741 44729 
44741 44742 44742 44731 
44740 44741 44741 44730 
44741 44741 44743 44730 
44740 44741 44740 44729 
44739 44739 44740 44729 
44739 44740 44739 44730 
44738 44740 44739 44727 
44738 44737 44738 44726 
44738 44738 44738 44726 
44739 44739 44738 44726 
44737 44739 44739 44725 
44738 44739 44738 44725 
44738 44737 44738 44726 
44738 44738 44737 44728 
44737 44738 44740 44727 
44737 44738 44739 44727 
44737 44739 44738 44726 
44738 44738 44738 44726 
44738 44738 44738 44727 
44737 44738 44740 44727 
44738 44739 44738 44727 
44738 44739 44739 44727 
44739 44738 44739 44728 
44738 44740 44739 44727 
44740 44740 44740 44726 
44739 44737 44737 44727 
44737 44737 44739 44728 
44738 44739 44737 44726 
44740 44741 44741 44729 
44741 44741 44741 44730 
44740 44740 44742 44730 
44740 44740 44742 44729 
44741 44741 44739 44729 
44740 44740 44739 44728 
44741 44740 44739 44727 
44738 44741 44739 44730 
44740 44738 44739 44728 
44736 44737 44737 44727 
44739 44738 44739 44727 
44740 44740 44740 44727 
44740 44738 44739 44728 
44740 44739 44740 44728 
44739 44740 44739 44728 
44741 44739 44739 44728 
44740 44739 44740 44728 
44741 44741 44742 44729 
44742 44740 44740 44728 
44740 44740 44738 44730 
44740 44741 44741 44730 
44739 44741 44741 44729 
44741 44742 44739 44729 
44740 44739 44741 44728 
44740 44740 44741 44731 
44740 44740 44741 44728 
44740 44740 44739 44729 
44738 44740 44739 44729 
44740 44738 44739 44728 
44737 44737 44737 44728 
44737 44736 44736 44725 
44736 44736 44737 44726 
44736 44736 44735 44723 
44735 44734 44734 44724 
44736 44737 44737 44727 
44738 44738 44739 44728 
44739 44741 44739 44728 
44739 44737 44739 44728 
44740 44739 44740 44730 
44738 44739 44739 44729 
32913 32917 32920 32925 
32928 32926 32927 32930 
32919 32918 32919 32886 
32903 32902 32902 32850 
32885 32886 32883 32822 
32871 32870 32869 32802 
32860 32860 32861 32790 
32855 32855 32855 32781 
32854 32854 32853 32779 
32853 32853 32852 32777 
32857 32854 32854 32777 
32857 32858 32858 32783 
32859 32860 32860 32784 
32858 32859 32859 32786 
32857 32858 32859 32783 
32858 32857 32857 32783 
32855 32857 32856 32781 
32855 32855 32856 32781 
32856 32855 32855 32781 
32854 32852 32853 32778 
32853 32853 32854 32780 
32852 32853 32852 32776 
32851 32853 32853 32774 
32852 32851 32852 32773 
32849 32850 32851 32774 
32851 32850 32851 32772 
32850 32849 32849 32769 
32848 32847 32848 32769 
32848 32847 32847 32767 
32846 32846 32847 32768 
32848 32848 32847 32767 
32846 32846 32847 32768 
32846 32847 32846 32768 
32847 32846 32845 32767 
32845 32845 32846 32767 
32846 32846 32847 32768 
32847 32848 32846 32769 
32847 32847 32848 32769 
32848 32847 32847 32769 
32847 32845 32847 32769 
32849 32849 32846 32768 
32851 32850 32849 32770 
32852 32851 32851 32773 
32851 32851 32853 32773 
32853 32851 32851 32773 
32852 32850 32851 32772 
32851 32849 32849 32775 
32850 32852 32850 32771 
32852 32851 32850 32772 
32850 32849 32849 32771 
32848 32849 32847 32771 
32848 32849 32849 32772 
32848 32848 32849 32771 
32849 32848 32849 32770 
32850 32849 32849 32768 
32849 32848 32848 32769 
32849 32849 32848 32770 
32847 32847 32848 32770 
32847 32848 32848 32769 
32845 32844 32846 32766 
32845 32846 32847 32768 
32847 32848 32846 32767 
32845 32845 32847 32766 
32847 32847 32846 32768 
32846 32847 32848 32770 
32847 32848 32850 32770 
32848 32849 32849 32769 
32849 32847 32847 32769 
32845 32847 32847 32769 
32846 32846 32846 32767 
32846 32848 32846 32768 
32848 32847 32849 32769 
32849 32849 32848 32770 
32849 32849 32848 32769 
32848 32846 32846 32769 
32847 32848 32848 32771 
32846 32847 32847 32768 
32845 32846 32848 32768 
32846 32846 32845 32767 
32844 32844 32846 32768 
32846 32847 32846 32769 
32847 32845 32846 32769 
32846 32847 32848 32769 
32846 32846 32847 32768 
32846 32846 32847 32769 
32848 32847 32845 32768 
32847 32845 32846 32768 
32844 32846 32846 32770 
32846 32845 32846 32766 
32844 32843 32842 32767 
32849 32850 32851 32773 
32850 32849 32849 32771 
32848 32850 32850 32770 
32847 32847 32849 32771 
32848 32849 32848 32770 
32849 32848 32848 32770 
32848 32847 32847 32769 
32846 32847 32845 32769 
32845 32845 32845 32768 
32844 32846 32845 32768 
44680 44675 44672 44646 
44652 44652 44651 44629 
44662 44663 44663 44640 
44682 44682 44684 44661 
44699 44701 44704 44683 
44716 44717 44717 44699 
44725 44727 44727 44710 
44732 44732 44733 44716 
44735 44734 44735 44722 
44734 44735 44735 44720 
44735 44736 44735 44722 
44735 44734 44735 44725 
44732 44734 44734 44722 
44734 44734 44733 44721 
44734 44734 44733 44718 
44735 44734 44734 44720 
44733 44734 44734 44719 
44734 44734 44734 44721 
44734 44735 44734 44720 
44733 44734 44734 44720 
44735 44736 44735 44721 
44739 44738 44738 44723 
44739 44738 44738 44725 
44739 44740 44738 44727 
44740 44740 44740 44725 
44743 44741 44741 44728 
44741 44742 44742 44730 
44742 44741 44743 44727 
44743 44744 44743 44730 
44742 44741 44742 44728 
44744 44743 44743 44730 
44743 44745 44744 44729 
44743 44743 44741 44729 
44743 44743 44742 44730 
44742 44743 44745 44730 
44744 44745 44743 44732 
44744 44743 44744 44729 
44741 44742 44742 44729 
44742 44744 44742 44727 
44740 44739 44741 44728 
44739 44741 44739 44727 
44742 44742 44742 44727 
44742 44742 44742 44728 
44742 44741 44743 44729 
44740 44741 44743 44726 
44740 44742 44741 44727 
44740 44741 44741 44726 
44741 44742 44741 44729 
44741 44741 44743 44728 
44740 44741 44740 44729 
44742 44741 44741 44726 
44741 44740 44742 44727 
44741 44742 44743 44729 
44743 44741 44743 44729 
44743 44743 44741 44730 
44743 44742 44744 44728 
44744 44743 44742 44729 
44742 44742 44742 44729 
44742 44741 44742 44727 
44740 44741 44741 44729 
44741 44743 44741 44727 
44743 44741 44742 44727 
44742 44742 44742 44729 
44743 44742 44741 44728 
44742 44743 44741 44729 
44743 44743 44743 44729 
44741 44742 44743 44729 
44742 44742 44741 44728 
44742 44741 44741 44726 
44740 44741 44741 44728 
44743 44742 44744 44731 
44742 44745 44744 44730 
44744 44745 44743 44728 
44743 44741 44740 44729 
44741 44743 44743 44728 
44743 44742 44744 44729 
44743 44743 44742 44730 
44744 44743 44743 44729 
44744 44744 44743 44730 
44743 44742 44742 44730 
44744 44742 44743 44730 
44743 44743 44744 44731 
44743 44745 44744 44732 
44743 44744 44743 44731 
44743 44744 44742 44729 
44744 44744 44742 44728 
44744 44742 44742 44729 
44743 44743 44744 44731 
44742 44743 44743 44731 
44742 44742 44742 44728 
44742 44740 44740 44726 
44739 44738 44737 44725 
44738 44739 44739 44726 
44737 44739 44740 44724 
44740 44741 44738 44726 
44739 44741 44739 44728 
44741 44741 44741 44726 
44742 44741 44741 44727 
44741 44743 44742 44728 
44741 44742 44742 44728 
32915 32922 32923 32927 
32929 32929 32929 32929 
32922 32920 32919 32886 
32905 32903 32903 32848 
32889 32888 32887 32823 
32875 32876 32874 32806 
32866 32865 32865 32791 
32859 32859 32859 32782 
32856 32855 32855 32776 
32856 32855 32855 32778 
32857 32857 32859 32780 
32859 32859 32859 32782 
32860 32862 32861 32783 
32862 32861 32862 32785 
32861 32863 32863 32785 
32861 32860 32861 32783 
32860 32860 32859 32783 
32858 32859 32859 32784 
32858 32857 32858 32782 
32855 32856 32856 32778 
32856 32856 32856 32778 
32854 32855 32855 32779 
32854 32855 32856 32777 
32853 32853 32854 32776 
32852 32853 32851 32775 
32852 32850 32851 32772 
32849 32851 32850 32773 
32850 32849 32849 32771 
32848 32847 32847 32770 
32844 32846 32846 32768 
32845 32845 32844 32766 
32845 32845 32845 32767 
32846 32845 32846 32768 
32845 32847 32846 32768 
32846 32845 32846 32767 
32845 32845 32845 32768 
32848 32847 32848 32770 
32847 32847 32846 32769 
32847 32847 32847 32768 
32849 32849 32848 32771 
32849 32849 32848 32772 
32851 32850 32851 32772 
32851 32851 32850 32773 
32850 32849 32851 32772 
32852 32851 32850 32772 
32850 32850 32849 32772 
32851 32850 32850 32772 
32849 32851 32849 32772 
32850 32848 32849 32770 
32849 32849 32848 32770 
32850 32849 32849 32770 
32850 32851 32849 32770 
32848 32847 32849 32769 
32848 32848 32848 32770 
32848 32847 32848 32769 
32848 32847 32848 32768 
32847 32846 32848 32769 
32846 32845 32848 32770 
32846 32846 32848 32769 
32844 32845 32845 32768 
32845 32847 32846 32768 
32847 32845 32847 32769 
32847 32846 32846 32769 
32846 32845 32846 32768 
32845 32846 32845 32768 
32845 32844 32845 32767 
32844 32846 32845 32769 
32846 32844 32846 32768 
32845 32846 32846 32768 
32844 32844 32844 32767 
32846 32846 32846 32769 
32844 32845 32845 32769 
32846 32845 32846 32768 
32844 32845 32843 32768 
32848 32846 32846 32771 
32846 32847 32846 32771 
32846 32847 32847 32772 
32846 32847 32846 32768 
32844 32846 32844 32768 
32845 32844 32844 32766 
32842 32843 32843 32768 
32843 32843 32845 32769 
32844 32845 32845 32768 
32844 32845 32844 32768 
32844 32845 32845 32769 
32845 32844 32845 32769 
32845 32846 32846 32769 
32846 32845 32847 32769 
32845 32845 32846 32770 
32843 32843 32844 32768 
32847 32849 32848 32772 
32850 32849 32850 32772 
32851 32849 32848 32772 
32848 32849 32848 32773 
32849 32848 32848 32771 
32846 32846 32845 32768 
32847 32846 32846 32768 
32845 32845 32843 32767 
32844 32844 32844 32767 
32843 32842 32843 32766 
44680 44676 44673 44646 
44651 44651 44650 44626 
44659 44663 44663 44640 
44681 44681 44683 44662 
44700 44700 44703 44681 
44715 44717 44717 44698 
44726 44726 44726 44709 
44731 44732 44732 44716 
44733 44734 44734 44719 
44735 44735 44736 44723 
44737 44737 44736 44724 
44736 44735 44735 44724 
44736 44736 44737 44723 
44736 44736 44735 44718 
44735 44733 44734 44721 
44732 44731 44733 44721 
44732 44733 44733 44719 
44734 44735 44733 44719 
44736 44734 44735 44722 
44735 44735 44734 44721 
44736 44736 44738 44724 
44738 44737 44737 44725 
44737 44736 44738 44726 
44737 44739 44738 44724 
44737 44738 44737 44728 
44737 44737 44737 44727 
44737 44738 44739 44728 
44739 44739 44740 44729 
44740 44738 44739 44730 
44738 44739 44737 44730 
44741 44740 44741 44728 
44741 44741 44740 44730 
44741 44740 44740 44730 
44740 44740 44740 44733 
44739 44741 44743 44730 
44741 44741 44740 44728 
44741 44741 44740 44727 
44740 44738 44739 44729 
44737 44738 44739 44728 
44736 44738 44737 44727 
44737 44737 44735 44725 
44737 44738 44738 44726 
44736 44736 44736 44725 
44737 44736 44739 44726 
44737 44740 44740 44728 
44740 44739 44739 44726 
44739 44740 44738 44727 
44738 44736 44740 44726 
44738 44739 44737 44727 
44736 44737 44738 44725 
44739 44738 44738 44727 
44736 44737 44739 44727 
44739 44738 44740 44728 
44740 44742 44740 44728 
44742 44740 44740 44727 
44740 44739 44739 44730 
44740 44739 44740 44727 
44739 44740 44738 44727 
44740 44740 44738 44728 
44738 44737 44739 44728 
44739 44740 44739 44728 
44739 44740 44739 44728 
44741 44740 44741 44729 
44742 44742 44741 44730 
44742 44741 44741 44730 
44741 44741 44741 44731 
44741 44739 44740 44728 
44740 44740 44739 44729 
44739 44739 44740 44729 
44738 44738 44738 44727 
44737 44738 44740 44728 
44738 44739 44739 44726 
44739 44740 44738 44728 
44739 44738 44738 44728 
44739 44739 44740 44726 
44740 44739 44739 44727 
44740 44739 44738 44728 
44740 44740 44739 44729 
44739 44742 44742 44729 
44741 44740 44741 44728 
44742 44742 44741 44731 
44740 44740 44741 44730 
44739 44741 44741 44731 
44740 44739 44741 44728 
44740 44740 44739 44729 
44740 44740 44740 44728 
44739 44739 44738 44729 
44738 44740 44740 44731 
44737 44738 44740 44728 
44737 44738 44738 44727 
44738 44738 44737 44726 
44736 44736 44737 44726 
44735 44737 44737 44726 
44736 44737 44736 44724 
44738 44736 44737 44726 
44738 44737 44737 44727 
44737 44738 44739 44726 
44739 44741 44738 44727 
44741 44740 44739 44728 
44739 44738 44740 44731 
32910 32917 32920 32924 
32927 32926 32927 32927 
32918 32918 32916 32884 
32901 32900 32899 32847 
32882 32883 32881 32821 
32868 32866 32866 32798 
32860 32859 32860 32787 
32853 32854 32853 32779 
32854 32851 32851 32775 
32851 32852 32850 32776 
32852 32853 32852 32777 
32855 32854 32854 32777 
32855 32854 32854 32778 
32856 32856 32857 32781 
32857 32859 32859 32783 
32858 32859 32859 32783 
32858 32856 32856 32782 
32854 32854 32855 32781 
32853 32854 32855 32778 
32852 32852 32850 32775 
32851 32850 32851 32775 
32849 32850 32850 32775 
32850 32850 32850 32774 
32850 32849 32849 32773 
32848 32849 32849 32773 
32847 32846 32848 32770 
32847 32847 32846 32769 
32845 32844 32845 32769 
32844 32844 32845 32768 
32839 32842 32842 32764 
32842 32841 32841 32765 
32840 32840 32841 32764 
32840 32842 32842 32765 
32840 32840 32842 32763 
32842 32841 32840 32765 
32842 32841 32845 32766 
32843 32843 32843 32766 
32843 32844 32843 32766 
32844 32842 32842 32766 
32842 32842 32842 32767 
32843 32845 32846 32768 
32845 32846 32845 32768 
32845 32845 32845 32768 
32847 32846 32846 32770 
32845 32846 32845 32769 
32846 32846 32847 32768 
32846 32846 32845 32769 
32846 32844 32845 32768 
32846 32845 32845 32768 
32845 32845 32845 32769 
32847 32847 32848 32768 
32846 32847 32847 32768 
32846 32846 32846 32769 
32845 32844 32844 32768 
32844 32845 32844 32768 
32845 32845 32845 32767 
32844 32844 32843 32767 
32843 32842 32845 32767 
32841 32843 32844 32765 
32842 32842 32842 32765 
32844 32843 32842 32766 
32843 32843 32844 32767 
32844 32844 32844 32768 
32843 32845 32844 32767 
32844 32843 32843 32766 
32843 32843 32843 32766 
32841 32844 32841 32766 
32842 32842 32842 32763 
32841 32841 32843 32767 
32839 32842 32842 32763 
32843 32842 32842 32766 
32843 32845 32844 32768 
32843 32844 32844 32767 
32842 32843 32843 32768 
